transaction_id,po_number,company_code,purchasing_org,purchasing_group,document_type,date,vendor_number,supplier_id,supplier_name,plant_code,site,storage_location,material_number,category,description,quantity,unit_price,total_amount,currency,on_contract,planned_lead_days,planned_delivery_date,actual_gr_date,gr_document_number,delivery_status,days_late
TX-00951,PO-94815,CA01,PO01,PG2,NB,2025-11-02,100034,S034,ABB Canada,NX50,Redwater,SL02,MAT-10002,Instrumentation,Flow meter,10.47,21956.58,229885.39,CAD,1,12,2025-11-14,2025-11-14,GR5001284,On Time,0
TX-01150,PO-34233,CA01,PO01,PG3,NB,2023-09-14,100030,S030,DuPont Canada,NX30,Cory,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,2.89,882.59,2550.69,CAD,1,7,2023-09-21,2023-09-21,GR5001285,On Time,0
TX-00862,PO-36988,CA01,PO01,PG4,NB,2023-07-20,100039,S039,Sealed Air Canada,NX40,Patience Lake,SL04,MAT-10043,Packaging,Stretch film,40.6,272.11,11047.67,CAD,1,8,2023-07-28,2023-07-28,GR5001286,On Time,0
TX-00288,PO-42990,CA01,PO01,PG5,UB,2025-05-12,100036,S036,Canpar Courier,NX30,Cory,SL05,MAT-10029,Logistics,Expedited shipping,6.7,6370.0,42679.0,CAD,1,1,2025-05-13,2025-05-13,GR5001287,On Time,0
TX-01791,PO-26846,CA01,PO01,PG3,NB,2024-10-14,100026,S026,Sask Chemical Corp,NX50,Redwater,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,17.37,7208.23,125206.96,CAD,1,6,2024-10-20,2024-10-20,GR5001288,On Time,0
TX-00103,PO-57953,CA01,PO01,PG3,NB,2025-04-30,100009,S009,Chemtrade Logistics,NX30,Cory,SL03,MAT-10007,Chemicals,Corrosion inhibitor,4.34,2280.19,9896.02,CAD,1,5,2025-05-05,2025-05-05,GR5001289,On Time,0
TX-00015,PO-63264,CA01,PO01,PG2,NB,2024-05-26,100034,S034,ABB Canada,NX70,Aurora,SL02,MAT-10019,Electrical,LED fixture,13.67,5434.44,74288.79,CAD,1,12,2024-06-07,2024-06-12,GR5001290,Late,5
TX-00983,PO-79193,CA01,PO01,PG1,NB,2023-02-17,100004,S004,Fastenal Canada,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,7.46,853.26,6365.32,CAD,1,4,2023-02-21,2023-02-21,GR5001291,On Time,0
TX-00582,PO-72410,CA01,PO01,PG5,UB,2023-12-16,100037,S037,Purolator,NX50,Redwater,SL05,MAT-10029,Logistics,Expedited shipping,1.54,5476.62,8433.99,CAD,1,1,2023-12-17,2023-12-17,GR5001292,On Time,0
TX-00935,PO-36389,CA01,PO01,PG5,UB,2025-08-23,100036,S036,Canpar Courier,NX60,Rocanville,SL05,MAT-10022,Logistics,Outbound freight,1.37,3871.37,5303.78,CAD,1,1,2025-08-24,2025-08-24,GR5001293,On Time,0
TX-02257,PO-22770,CA01,PO01,PG3,NB,2025-05-17,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10007,Chemicals,Corrosion inhibitor,10.81,6896.97,74556.25,CAD,1,6,2025-05-23,2025-05-23,GR5001294,On Time,0
TX-02237,PO-42594,CA01,PO01,PG1,NB,2024-12-03,100004,S004,Fastenal Canada,NX10,Allan,SL01,MAT-10006,MRO,Gear oil,13.57,4168.61,56568.04,CAD,1,4,2024-12-07,2024-12-07,GR5001295,On Time,0
TX-02259,PO-42309,CA01,PO01,PG1,NB,2024-02-05,100004,S004,Fastenal Canada,NX20,Vanscoy,SL01,MAT-10044,MRO,Pump seal kit,10.66,1868.21,19915.12,CAD,1,4,2024-02-09,2024-02-09,GR5001296,On Time,0
TX-01637,PO-52869,CA01,PO01,PG2,NB,2025-06-14,100033,S033,Siemens Canada,NX40,Patience Lake,SL02,MAT-10033,Electrical,Transformer,19.92,14404.87,286945.01,CAD,1,10,2025-06-24,2025-06-24,GR5001297,On Time,0
TX-02268,PO-14895,CA01,PO01,PG3,NB,2025-09-21,100007,S007,Brenntag Canada,NX60,Rocanville,SL03,MAT-10027,Chemicals,Defoamer,13.66,2192.42,29948.46,CAD,1,8,2025-09-29,2025-09-29,GR5001298,On Time,0
TX-00715,PO-18180,CA01,PO01,PG3,NB,2025-11-11,100027,S027,Western Agri-Chem,NX20,Vanscoy,SL03,MAT-10027,Chemicals,Defoamer,8.68,2228.62,19344.42,CAD,1,8,2025-11-19,2025-11-19,GR5001299,On Time,0
TX-00049,PO-84177,CA01,PO01,PG4,NB,2024-09-09,100024,S024,Northern Safety,NX70,Aurora,SL04,MAT-10048,Safety,Hard hat,42.7,248.16,10596.43,CAD,1,2,2024-09-11,2024-09-11,GR5001300,On Time,0
TX-00721,PO-56570,CA01,PO01,PG4,NB,2025-11-09,100038,S038,Prairie Packaging,NX60,Rocanville,SL04,MAT-10024,Packaging,Poly liner,21.8,1654.54,36068.97,CAD,1,5,2025-11-14,2025-11-14,GR5001301,On Time,0
TX-00142,PO-76910,CA01,PO01,PG4,NB,2024-11-26,100039,S039,Sealed Air Canada,NX70,Aurora,SL04,MAT-10034,Packaging,Bulk bags,11.9,1575.91,18753.33,CAD,1,8,2024-12-04,2024-12-04,GR5001302,On Time,0
TX-01201,PO-58705,CA01,PO01,PG2,NB,2025-01-10,100035,S035,Rockwell Automation,NX70,Aurora,SL02,MAT-10019,Electrical,LED fixture,15.12,8915.88,134808.11,CAD,1,14,2025-01-24,2025-01-21,GR5001303,On Time,0
TX-01562,PO-92958,CA01,PO01,PG4,NB,2023-06-22,100038,S038,Prairie Packaging,NX10,Allan,SL04,MAT-10013,Packaging,Pallet wrap,27.2,322.02,8758.94,CAD,1,5,2023-06-27,2023-06-27,GR5001304,On Time,0
TX-01387,PO-33642,CA01,PO01,PG2,NB,2025-09-17,100034,S034,ABB Canada,NX20,Vanscoy,SL02,MAT-10025,Instrumentation,Analyzer calibration,8.15,12586.18,102577.37,CAD,1,12,2025-09-29,2025-09-26,GR5001305,On Time,0
TX-01568,PO-98894,CA01,PO01,PG2,NB,2025-10-24,100032,S032,Endress+Hauser,NX30,Cory,SL02,MAT-10002,Instrumentation,Flow meter,13.76,15708.63,216150.75,CAD,1,21,2025-11-14,2025-11-14,GR5001306,On Time,0
TX-00297,PO-31802,CA01,PO01,PG1,NB,2023-06-24,100003,S003,Grainger Canada,NX70,Aurora,SL01,MAT-10026,MRO,Hose assembly,3.08,1154.63,3556.26,CAD,1,3,2023-06-27,2023-06-28,GR5001307,Late,1
TX-01553,PO-63015,CA01,PO01,PG3,NB,2023-06-19,100026,S026,Sask Chemical Corp,NX50,Redwater,SL03,MAT-10003,Chemicals,Sulfuric acid,7.58,9005.91,68264.8,CAD,1,6,2023-06-25,2023-06-25,GR5001308,On Time,0
TX-02265,PO-18398,CA01,PO01,PG2,NB,2025-06-13,100034,S034,ABB Canada,NX60,Rocanville,SL02,MAT-10052,Instrumentation,Control valve,16.64,3354.94,55826.2,CAD,1,12,2025-06-25,2025-06-23,GR5001309,On Time,0
TX-01826,PO-20316,CA01,PO01,PG2,NB,2024-08-29,100032,S032,Endress+Hauser,NX10,Allan,SL02,MAT-10018,Instrumentation,Temperature probe,1.48,16813.42,24883.86,CAD,1,21,2024-09-19,2024-09-19,GR5001310,On Time,0
TX-02189,PO-22763,CA01,PO01,PG2,NB,2025-05-09,100034,S034,ABB Canada,NX50,Redwater,SL02,MAT-10019,Electrical,LED fixture,10.04,12718.96,127698.36,CAD,1,12,2025-05-21,2025-05-21,GR5001311,On Time,0
TX-01305,PO-30760,CA01,PO01,PG1,NB,2024-12-11,100001,S001,Prairie Industrial Supply,NX30,Cory,SL01,MAT-10005,MRO,Bearing assembly,10.19,2782.32,28351.84,CAD,1,7,2024-12-18,2024-12-18,GR5001312,On Time,0
TX-01185,PO-36013,CA01,PO01,PG2,NB,2025-06-18,100031,S031,Precision Instruments,NX60,Rocanville,SL02,MAT-10009,Instrumentation,Level sensor,4.07,10895.95,44346.52,CAD,0,14,2025-07-02,2025-07-02,GR5001313,On Time,0
TX-01050,PO-39829,CA01,PO01,PG1,NB,2025-11-15,100004,S004,Fastenal Canada,NX70,Aurora,SL01,MAT-10012,MRO,Coupling set,19.8,4284.13,84825.77,CAD,1,4,2025-11-19,2025-11-19,GR5001314,On Time,0
TX-00064,PO-29887,CA01,PO01,PG3,NB,2023-05-14,100026,S026,Sask Chemical Corp,NX50,Redwater,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,8.61,963.02,8291.6,CAD,1,6,2023-05-20,2023-05-20,GR5001315,On Time,0
TX-02092,PO-46101,CA01,PO01,PG1,NB,2023-08-12,100002,S002,Wesco Distribution,NX70,Aurora,SL01,MAT-10001,MRO,Valve repair parts,8.0,2524.6,20196.8,CAD,1,5,2023-08-17,2023-08-17,GR5001316,On Time,0
TX-01364,PO-62312,CA01,PO01,PG1,NB,2024-05-24,100004,S004,Fastenal Canada,NX30,Cory,SL01,MAT-10012,MRO,Coupling set,16.42,2884.85,47369.24,CAD,1,4,2024-05-28,2024-05-28,GR5001317,On Time,0
TX-00674,PO-52312,CA01,PO01,PG2,NB,2025-01-07,100032,S032,Endress+Hauser,NX60,Rocanville,SL02,MAT-10009,Instrumentation,Level sensor,18.7,3688.47,68974.39,CAD,1,21,2025-01-28,2025-01-28,GR5001318,On Time,0
TX-01866,PO-61768,CA01,PO01,PG2,NB,2024-10-28,100006,S006,HD Supply,NX20,Vanscoy,SL02,MAT-10019,Electrical,LED fixture,14.91,11994.31,178835.16,CAD,1,10,2024-11-07,2024-11-07,GR5001319,On Time,0
TX-02320,PO-59972,CA01,PO01,PG1,NB,2024-05-11,100004,S004,Fastenal Canada,NX10,Allan,SL01,MAT-10012,MRO,Coupling set,17.28,1694.41,29279.4,CAD,1,4,2024-05-15,2024-05-15,GR5001320,On Time,0
TX-01407,PO-82416,CA01,PO01,PG1,NB,2024-02-06,100001,S001,Prairie Industrial Supply,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,11.15,3878.31,43243.16,CAD,1,7,2024-02-13,2024-02-13,GR5001321,On Time,0
TX-01235,PO-60224,CA01,PO01,PG3,NB,2024-11-13,100030,S030,DuPont Canada,NX40,Patience Lake,SL03,MAT-10032,Agri-Chemicals,Anhydrous ammonia,3.63,7574.63,27495.91,CAD,1,7,2024-11-20,2024-11-20,GR5001322,On Time,0
TX-00237,PO-30078,CA01,PO01,PG2,NB,2024-08-27,100031,S031,Precision Instruments,NX70,Aurora,SL02,MAT-10018,Instrumentation,Temperature probe,7.98,7673.49,61234.45,CAD,0,14,2024-09-10,2024-09-10,GR5001323,On Time,0
TX-00416,PO-77698,CA01,PO01,PG3,NB,2024-03-08,100008,S008,Univar Solutions,NX60,Rocanville,SL03,MAT-10011,Chemicals,Scale inhibitor,18.36,5360.31,98415.29,CAD,1,9,2024-03-17,2024-03-15,GR5001324,On Time,0
TX-02198,PO-15619,CA01,PO01,PG3,NB,2024-11-11,100028,S028,BioAgra Solutions,NX60,Rocanville,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,1.48,12149.34,17981.02,CAD,0,10,2024-11-21,2024-11-21,GR5001325,On Time,0
TX-01372,PO-45412,CA01,PO01,PG1,NB,2025-11-26,100004,S004,Fastenal Canada,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,9.74,291.84,2842.52,CAD,1,4,2025-11-30,2025-11-30,GR5001326,On Time,0
TX-01499,PO-58660,CA01,PO01,PG2,NB,2024-08-17,100034,S034,ABB Canada,NX10,Allan,SL02,MAT-10019,Electrical,LED fixture,10.94,3226.04,35292.88,CAD,1,12,2024-08-29,2024-08-29,GR5001327,On Time,0
TX-00426,PO-83591,CA01,PO01,PG2,NB,2023-07-29,100034,S034,ABB Canada,NX40,Patience Lake,SL02,MAT-10009,Instrumentation,Level sensor,1.14,24986.59,28484.71,CAD,1,12,2023-08-10,2023-08-10,GR5001328,On Time,0
TX-01306,PO-57826,CA01,PO01,PG2,NB,2023-03-02,100031,S031,Precision Instruments,NX10,Allan,SL02,MAT-10002,Instrumentation,Flow meter,11.18,15495.03,173234.44,CAD,0,14,2023-03-16,2023-03-16,GR5001329,On Time,0
TX-02072,PO-29631,CA01,PO01,PG3,NB,2025-01-30,100040,S040,Generic Supplies Inc,NX70,Aurora,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,2.09,5962.19,12460.98,CAD,0,15,2025-02-14,2025-02-14,GR5001330,On Time,0
TX-01834,PO-37165,CA01,PO01,PG1,NB,2025-03-21,100005,S005,Motion Industries,NX60,Rocanville,SL01,MAT-10044,MRO,Pump seal kit,14.2,2489.03,35344.23,CAD,1,6,2025-03-27,2025-03-27,GR5001331,On Time,0
TX-00861,PO-59510,CA01,PO01,PG4,NB,2023-02-11,100039,S039,Sealed Air Canada,NX30,Cory,SL04,MAT-10047,Packaging,Corrugated box,35.1,1208.94,42433.79,CAD,1,8,2023-02-19,2023-02-19,GR5001332,On Time,0
TX-01801,PO-99591,CA01,PO01,PG4,NB,2024-12-07,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10043,Packaging,Stretch film,37.0,1098.66,40650.42,CAD,1,8,2024-12-15,2024-12-15,GR5001333,On Time,0
TX-01329,PO-93480,CA01,PO01,PG3,NB,2024-10-15,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,17.38,6123.06,106418.78,CAD,1,6,2024-10-21,2024-10-26,GR5001334,Late,5
TX-00974,PO-10273,CA01,PO01,PG4,NB,2024-08-03,100038,S038,Prairie Packaging,NX30,Cory,SL04,MAT-10024,Packaging,Poly liner,11.6,1652.72,19171.55,CAD,1,5,2024-08-08,2024-08-08,GR5001335,On Time,0
TX-02170,PO-59866,CA01,PO01,PG3,NB,2024-01-18,100027,S027,Western Agri-Chem,NX40,Patience Lake,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,1.5,5078.43,7617.65,CAD,1,8,2024-01-26,2024-01-26,GR5001336,On Time,0
TX-01096,PO-49728,CA01,PO01,PG2,NB,2024-02-09,100032,S032,Endress+Hauser,NX70,Aurora,SL02,MAT-10002,Instrumentation,Flow meter,5.65,5646.23,31901.2,CAD,1,21,2024-03-01,2024-03-01,GR5001337,On Time,0
TX-01087,PO-75984,CA01,PO01,PG1,NB,2025-07-08,100005,S005,Motion Industries,NX40,Patience Lake,SL01,MAT-10035,MRO,Conveyor belt,8.27,2900.63,23988.21,CAD,1,6,2025-07-14,2025-07-14,GR5001338,On Time,0
TX-01182,PO-74493,CA01,PO01,PG1,NB,2024-01-17,100003,S003,Grainger Canada,NX70,Aurora,SL01,MAT-10012,MRO,Coupling set,8.64,89.44,772.76,CAD,1,3,2024-01-20,2024-01-20,GR5001339,On Time,0
TX-00695,PO-78233,CA01,PO01,PG1,NB,2023-06-28,100003,S003,Grainger Canada,NX20,Vanscoy,SL01,MAT-10044,MRO,Pump seal kit,7.33,4006.88,29370.43,CAD,1,3,2023-07-01,2023-07-01,GR5001340,On Time,0
TX-00943,PO-26920,CA01,PO01,PG5,UB,2024-08-01,100037,S037,Purolator,NX10,Allan,SL05,MAT-10040,Logistics,LTL shipment,14.12,1146.44,16187.73,CAD,1,1,2024-08-02,2024-08-03,GR5001341,Late,1
TX-01913,PO-57360,CA01,PO01,PG3,NB,2025-03-03,100026,S026,Sask Chemical Corp,NX60,Rocanville,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,6.95,2364.95,16436.4,CAD,1,6,2025-03-09,2025-03-12,GR5001342,Late,3
TX-01485,PO-35465,CA01,PO01,PG1,NB,2023-11-07,100001,S001,Prairie Industrial Supply,NX70,Aurora,SL01,MAT-10012,MRO,Coupling set,2.82,2667.47,7522.27,CAD,1,7,2023-11-14,2023-11-14,GR5001343,On Time,0
TX-DUP-011,PO-38277,CA01,PO01,PG5,UB,2023-05-30,100036,S036,Canpar Courier,NX50,Redwater,SL05,MAT-10029,Logistics,Expedited shipping,1.32,1006.49,1328.57,CAD,1,1,2023-05-31,2023-05-31,GR5001344,On Time,0
TX-02286,PO-83359,CA01,PO01,PG5,UB,2024-07-07,100037,S037,Purolator,NX60,Rocanville,SL05,MAT-10040,Logistics,LTL shipment,16.04,4999.26,80188.13,CAD,1,1,2024-07-08,2024-07-08,GR5001345,On Time,0
TX-01710,PO-44274,CA01,PO01,PG4,NB,2025-11-28,100025,S025,Direct Safety,NX10,Allan,SL04,MAT-10051,Safety,Gloves — cut-resistant,29.5,295.1,8705.45,CAD,0,7,2025-12-05,2025-12-05,GR5001346,On Time,0
TX-01840,PO-44818,CA01,PO01,PG4,NB,2023-01-16,100024,S024,Northern Safety,NX40,Patience Lake,SL04,MAT-10008,Safety,FR coveralls,45.8,302.82,13869.16,CAD,1,2,2023-01-18,2023-01-18,GR5001347,On Time,0
TX-01233,PO-28961,CA01,PO01,PG3,NB,2023-05-18,100030,S030,DuPont Canada,NX50,Redwater,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,3.15,3648.64,11493.22,CAD,1,7,2023-05-25,2023-05-23,GR5001348,On Time,0
TX-02278,PO-13595,CA01,PO01,PG3,NB,2023-04-23,100007,S007,Brenntag Canada,NX60,Rocanville,SL03,MAT-10003,Chemicals,Sulfuric acid,16.98,8200.47,139243.98,CAD,1,8,2023-05-01,2023-04-29,GR5001349,On Time,0
TX-00474,PO-26150,CA01,PO01,PG3,NB,2024-11-23,100027,S027,Western Agri-Chem,NX70,Aurora,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,3.05,3549.97,10827.41,CAD,1,8,2024-12-01,2024-12-01,GR5001350,On Time,0
TX-01794,PO-23871,CA01,PO01,PG5,UB,2025-08-01,100037,S037,Purolator,NX70,Aurora,SL05,MAT-10038,Logistics,Rail freight,12.99,2981.75,38732.93,CAD,1,1,2025-08-02,2025-08-02,GR5001351,On Time,0
TX-01005,PO-89032,CA01,PO01,PG2,NB,2024-02-01,100034,S034,ABB Canada,NX10,Allan,SL02,MAT-10025,Instrumentation,Analyzer calibration,13.54,14794.12,200312.38,CAD,1,12,2024-02-13,2024-02-13,GR5001352,On Time,0
TX-00874,PO-33066,CA01,PO01,PG2,NB,2024-06-13,100032,S032,Endress+Hauser,NX20,Vanscoy,SL02,MAT-10052,Instrumentation,Control valve,16.0,8027.64,128442.24,CAD,1,21,2024-07-04,2024-07-04,GR5001353,On Time,0
TX-00338,PO-82534,CA01,PO01,PG4,NB,2023-10-14,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10013,Packaging,Pallet wrap,13.1,1317.67,17261.48,CAD,1,8,2023-10-22,2023-10-22,GR5001354,On Time,0
TX-00152,PO-43029,CA01,PO01,PG1,NB,2024-11-16,100040,S040,Generic Supplies Inc,NX70,Aurora,SL01,MAT-10016,MRO,Filter element,2.25,530.54,1193.71,CAD,0,15,2024-12-01,2024-12-01,GR5001355,On Time,0
TX-00442,PO-15992,CA01,PO01,PG2,NB,2025-02-24,100032,S032,Endress+Hauser,NX20,Vanscoy,SL02,MAT-10046,Instrumentation,Pressure transmitter,10.56,8693.7,91805.47,CAD,1,21,2025-03-17,2025-03-17,GR5001356,On Time,0
TX-00972,PO-25432,CA01,PO01,PG4,NB,2025-01-26,100038,S038,Prairie Packaging,NX20,Vanscoy,SL04,MAT-10013,Packaging,Pallet wrap,29.0,157.34,4562.86,CAD,1,5,2025-01-31,2025-01-30,GR5001357,On Time,0
TX-01072,PO-67373,CA01,PO01,PG2,NB,2025-08-02,100006,S006,HD Supply,NX60,Rocanville,SL02,MAT-10041,Electrical,Cable tray,2.3,8316.74,19128.5,CAD,1,10,2025-08-12,2025-08-12,GR5001358,On Time,0
TX-01587,PO-36186,CA01,PO01,PG4,NB,2025-01-25,100024,S024,Northern Safety,NX60,Rocanville,SL04,MAT-10051,Safety,Gloves — cut-resistant,36.4,110.94,4038.22,CAD,1,2,2025-01-27,2025-01-27,GR5001359,On Time,0
TX-01676,PO-35543,CA01,PO01,PG3,NB,2025-03-25,100027,S027,Western Agri-Chem,NX10,Allan,SL03,MAT-10007,Chemicals,Corrosion inhibitor,16.58,10718.99,177720.85,CAD,1,8,2025-04-02,2025-04-02,GR5001360,On Time,0
TX-02073,PO-48291,CA01,PO01,PG2,NB,2023-08-24,100035,S035,Rockwell Automation,NX60,Rocanville,SL02,MAT-10050,Electrical,Junction box,16.1,7659.5,123317.95,CAD,1,14,2023-09-07,2023-09-07,GR5001361,On Time,0
TX-02022,PO-84581,CA01,PO01,PG5,UB,2024-05-22,100037,S037,Purolator,NX40,Patience Lake,SL05,MAT-10038,Logistics,Rail freight,2.56,1762.85,4512.9,CAD,1,1,2024-05-23,2024-05-23,GR5001362,On Time,0
TX-02026,PO-90790,CA01,PO01,PG2,NB,2025-04-22,100034,S034,ABB Canada,NX60,Rocanville,SL02,MAT-10041,Electrical,Cable tray,18.3,4457.41,81570.6,CAD,1,12,2025-05-04,2025-05-04,GR5001363,On Time,0
TX-01783,PO-20888,CA01,PO01,PG4,NB,2024-02-08,100038,S038,Prairie Packaging,NX20,Vanscoy,SL04,MAT-10043,Packaging,Stretch film,48.1,695.74,33465.09,CAD,1,5,2024-02-13,2024-02-13,GR5001364,On Time,0
TX-01090,PO-51620,CA01,PO01,PG1,NB,2025-06-27,100002,S002,Wesco Distribution,NX70,Aurora,SL01,MAT-10016,MRO,Filter element,15.05,1512.67,22765.68,CAD,1,5,2025-07-02,2025-07-02,GR5001365,On Time,0
TX-02115,PO-83580,CA01,PO01,PG5,UB,2023-08-11,100036,S036,Canpar Courier,NX40,Patience Lake,SL05,MAT-10040,Logistics,LTL shipment,10.22,6855.74,70065.66,CAD,1,1,2023-08-12,2023-08-12,GR5001366,On Time,0
TX-00827,PO-64000,CA01,PO01,PG2,NB,2023-10-08,100034,S034,ABB Canada,NX20,Vanscoy,SL02,MAT-10036,Electrical,Control panel,10.85,5720.61,62068.62,CAD,1,12,2023-10-20,2023-10-20,GR5001367,On Time,0
TX-01271,PO-93914,CA01,PO01,PG3,NB,2023-03-20,100009,S009,Chemtrade Logistics,NX60,Rocanville,SL03,MAT-10031,Chemicals,Hydrochloric acid,11.36,11423.58,129771.87,CAD,1,5,2023-03-25,2023-03-28,GR5001368,Late,3
TX-01708,PO-29054,CA01,PO01,PG1,NB,2024-03-24,100004,S004,Fastenal Canada,NX10,Allan,SL01,MAT-10035,MRO,Conveyor belt,5.66,1054.96,5971.07,CAD,1,4,2024-03-28,2024-03-28,GR5001369,On Time,0
TX-00499,PO-67047,CA01,PO01,PG4,NB,2023-08-01,100029,S029,3M Canada,NX60,Rocanville,SL04,MAT-10020,Safety,Safety harness,11.1,334.92,3717.61,CAD,1,5,2023-08-06,2023-08-06,GR5001370,On Time,0
TX-02295,PO-44854,CA01,PO01,PG4,NB,2023-09-14,100039,S039,Sealed Air Canada,NX40,Patience Lake,SL04,MAT-10013,Packaging,Pallet wrap,1.0,1937.91,1937.91,CAD,1,8,2023-09-22,2023-09-22,GR5001371,On Time,0
TX-00414,PO-39878,CA01,PO01,PG1,NB,2024-09-12,100003,S003,Grainger Canada,NX50,Redwater,SL01,MAT-10044,MRO,Pump seal kit,6.91,3800.67,26262.63,CAD,1,3,2024-09-15,2024-09-15,GR5001372,On Time,0
TX-00151,PO-98984,CA01,PO01,PG3,NB,2023-11-22,100040,S040,Generic Supplies Inc,NX40,Patience Lake,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,7.91,8166.47,64596.78,CAD,0,15,2023-12-07,2023-12-07,GR5001373,On Time,0
TX-00630,PO-20819,CA01,PO01,PG3,NB,2024-08-16,100008,S008,Univar Solutions,NX60,Rocanville,SL03,MAT-10027,Chemicals,Defoamer,15.94,2457.74,39176.38,CAD,1,9,2024-08-25,2024-08-25,GR5001374,On Time,0
TX-00307,PO-52727,CA01,PO01,PG4,NB,2023-05-09,100025,S025,Direct Safety,NX50,Redwater,SL04,MAT-10008,Safety,FR coveralls,29.3,361.88,10603.08,CAD,0,7,2023-05-16,2023-05-16,GR5001375,On Time,0
TX-01539,PO-40710,CA01,PO01,PG2,NB,2024-11-22,100033,S033,Siemens Canada,NX40,Patience Lake,SL02,MAT-10046,Instrumentation,Pressure transmitter,10.17,10927.1,111128.61,CAD,1,10,2024-12-02,2024-12-02,GR5001376,On Time,0
TX-02283,PO-32619,CA01,PO01,PG4,NB,2025-11-04,100029,S029,3M Canada,NX60,Rocanville,SL04,MAT-10010,Safety,Hearing protection,19.3,374.35,7224.96,CAD,1,5,2025-11-09,2025-11-09,GR5001377,On Time,0
TX-00279,PO-90460,CA01,PO01,PG2,NB,2025-06-14,100033,S033,Siemens Canada,NX20,Vanscoy,SL02,MAT-10019,Electrical,LED fixture,5.41,1325.07,7168.63,CAD,1,10,2025-06-24,2025-06-24,GR5001378,On Time,0
TX-00197,PO-75278,CA01,PO01,PG1,NB,2024-06-26,100040,S040,Generic Supplies Inc,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,13.37,3840.99,51354.04,CAD,0,15,2024-07-11,2024-07-11,GR5001379,On Time,0
TX-01017,PO-59998,CA01,PO01,PG2,NB,2023-07-28,100034,S034,ABB Canada,NX20,Vanscoy,SL02,MAT-10009,Instrumentation,Level sensor,13.87,14642.56,203092.31,CAD,1,12,2023-08-09,2023-08-09,GR5001380,On Time,0
TX-01336,PO-85660,CA01,PO01,PG4,NB,2023-05-21,100025,S025,Direct Safety,NX10,Allan,SL04,MAT-10004,Safety,First aid kit,14.6,90.75,1324.95,CAD,0,7,2023-05-28,2023-05-28,GR5001381,On Time,0
TX-01970,PO-11112,CA01,PO01,PG2,NB,2023-06-19,100006,S006,HD Supply,NX50,Redwater,SL02,MAT-10014,Electrical,Conduit kit,2.91,1418.19,4126.93,CAD,1,10,2023-06-29,2023-06-29,GR5001382,On Time,0
TX-00146,PO-46002,CA01,PO01,PG2,NB,2025-06-19,100035,S035,Rockwell Automation,NX10,Allan,SL02,MAT-10050,Electrical,Junction box,2.3,6744.68,15512.76,CAD,1,14,2025-07-03,2025-07-03,GR5001383,On Time,0
TX-00031,PO-41979,CA01,PO01,PG3,NB,2024-02-03,100026,S026,Sask Chemical Corp,NX60,Rocanville,SL03,MAT-10011,Chemicals,Scale inhibitor,14.65,5100.56,74723.2,CAD,1,6,2024-02-09,2024-02-09,GR5001384,On Time,0
TX-01937,PO-11146,CA01,PO01,PG3,NB,2025-01-25,100040,S040,Generic Supplies Inc,NX50,Redwater,SL03,MAT-10032,Agri-Chemicals,Anhydrous ammonia,14.74,1787.35,26345.54,CAD,0,15,2025-02-09,2025-02-09,GR5001385,On Time,0
TX-01560,PO-64664,CA01,PO01,PG2,NB,2023-02-18,100035,S035,Rockwell Automation,NX50,Redwater,SL02,MAT-10050,Electrical,Junction box,11.31,2845.18,32178.99,CAD,1,14,2023-03-04,2023-03-04,GR5001386,On Time,0
TX-01535,PO-14436,CA01,PO01,PG3,NB,2024-10-23,100027,S027,Western Agri-Chem,NX60,Rocanville,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,8.07,3272.12,26406.01,CAD,1,8,2024-10-31,2024-11-01,GR5001387,Late,1
TX-02018,PO-80950,CA01,PO01,PG3,NB,2024-07-20,100008,S008,Univar Solutions,NX20,Vanscoy,SL03,MAT-10021,Chemicals,Process chemical,6.92,9319.11,64488.24,CAD,1,9,2024-07-29,2024-07-29,GR5001388,On Time,0
TX-01509,PO-27953,CA01,PO01,PG5,UB,2025-08-31,100017,S017,Canadian Freightways,NX10,Allan,SL05,MAT-10028,Logistics,Inbound freight,17.62,2925.03,51539.03,CAD,1,3,2025-09-03,2025-09-03,GR5001389,On Time,0
