invoice_id,po_number,transaction_id,company_code,fiscal_year,document_type,vendor_number,supplier_id,invoice_date,posting_date,due_date,payment_date,clearing_date,payment_document,amount,currency,status,payment_terms,overdue_days
INV-00653,PO-72469,TX-00653,CA01,2024,RE,100032,S032,2024-04-26,2024-04-26,2024-06-25,2024-06-24,2024-06-24,PAY6087295,11389.02,CAD,Paid,Net 60,0
INV-00741,PO-35307,TX-00741,CA01,2025,RE,100027,S027,2025-07-03,2025-07-03,2025-08-02,2025-08-02,2025-08-02,PAY6108976,68527.18,CAD,Paid,Net 30,0
INV-00093,PO-23173,TX-00093,CA01,2023,RE,100032,S032,2023-07-07,2023-07-07,2023-09-05,2023-08-31,2023-08-31,PAY6275201,35274.04,CAD,Paid,Net 60,0
INV-00976,PO-76160,TX-00976,CA01,2025,RE,100028,S028,2025-02-13,2025-02-15,2025-03-30,2025-03-30,2025-03-30,PAY6648127,66107.83,CAD,Paid,Net 45,0
INV-00567,PO-99916,TX-00567,CA01,2025,RE,100006,S006,2025-07-16,2025-07-17,2025-08-30,,,,9462.6,CAD,Overdue,Net 45,0
INV-00643,PO-12408,TX-00643,CA01,2025,RE,100001,S001,2025-12-24,2025-12-24,2026-01-23,2026-01-18,2026-01-18,PAY6162816,15143.06,CAD,Paid,Net 30,0
INV-00130,PO-54541,TX-00130,CA01,2024,RE,100005,S005,2024-07-08,2024-07-08,2024-08-07,2024-08-02,2024-08-02,PAY6088406,1962.38,CAD,Paid,Net 30,0
INV-00791,PO-94957,TX-00791,CA01,2025,RE,100026,S026,2025-08-14,2025-08-15,2025-09-13,2025-09-12,2025-09-12,PAY6686641,62452.54,CAD,Paid,Net 30,0
INV-01938,PO-17451,TX-01938,CA01,2024,RE,100034,S034,2024-07-16,2024-07-16,2024-08-30,2024-08-29,2024-08-29,PAY6976842,5446.27,CAD,Paid,Net 45,0
INV-01346,PO-41276,TX-01346,CA01,2025,RE,100001,S001,2025-11-01,2025-11-02,2025-12-01,,,,51436.35,CAD,Overdue,Net 30,0
INV-00970,PO-77264,TX-00970,CA01,2025,RE,100038,S038,2025-11-08,2025-11-09,2025-12-08,,,,10406.95,CAD,Pending,Net 30,0
INV-01982,PO-18658,TX-01982,CA01,2023,RE,100032,S032,2023-03-18,2023-03-19,2023-05-17,2023-05-12,2023-05-12,PAY6928483,84614.67,CAD,Paid,Net 60,0
INV-01463,PO-52875,TX-01463,CA01,2023,RE,100009,S009,2023-06-18,2023-06-19,2023-07-18,2023-07-16,2023-07-16,PAY6408783,49831.04,CAD,Paid,Net 30,0
INV-01838,PO-74417,TX-01838,CA01,2024,RE,100038,S038,2024-02-19,2024-02-20,2024-03-20,2024-03-18,2024-03-18,PAY6324398,14381.0,CAD,Paid,Net 30,0
INV-01360,PO-47095,TX-01360,CA01,2024,RE,100018,S018,2024-08-14,2024-08-16,2024-09-13,2024-09-12,2024-09-12,PAY6240497,6719.88,CAD,Paid,Net 30,0
INV-00588,PO-59592,TX-00588,CA01,2025,RE,100025,S025,2025-06-20,2025-06-20,2025-07-20,2025-07-20,2025-07-20,PAY6259414,1884.65,CAD,Paid,Net 30,0
INV-01515,PO-11398,TX-01515,CA01,2024,RE,100038,S038,2024-02-02,2024-02-04,2024-03-03,,,,8346.69,CAD,Overdue,Net 30,0
INV-01689,PO-57520,TX-01689,CA01,2023,RE,100032,S032,2023-08-04,2023-08-04,2023-10-03,2023-09-30,2023-09-30,PAY6773422,50106.19,CAD,Paid,Net 60,0
INV-01354,PO-66455,TX-01354,CA01,2023,RE,100038,S038,2023-10-22,2023-10-24,2023-11-21,2023-11-17,2023-11-17,PAY6297979,2577.79,CAD,Paid,Net 30,0
INV-00822,PO-58916,TX-00822,CA01,2024,RE,100040,S040,2024-06-17,2024-06-18,2024-08-16,2024-08-12,2024-08-12,PAY6464687,58632.38,CAD,Paid,Net 60,0
INV-00358,PO-42129,TX-00358,CA01,2025,RE,100028,S028,2025-10-10,2025-10-10,2025-11-24,,,,142181.47,CAD,Overdue,Net 45,0
INV-02400,PO-80889,TX-02400,CA01,2024,RE,100017,S017,2024-01-12,2024-01-12,2024-02-11,,,,8509.05,CAD,Pending,Net 30,0
INV-01781,PO-74456,TX-01781,CA01,2025,RE,100016,S016,2025-01-18,2025-01-20,2025-02-02,,,,99801.05,CAD,Overdue,Net 15,0
INV-00147,PO-58331,TX-00147,CA01,2023,RE,100003,S003,2023-06-07,2023-06-09,2023-06-22,,,,14221.04,CAD,Overdue,Net 15,0
INV-01352,PO-49470,TX-01352,CA01,2024,RE,100028,S028,2024-06-14,2024-06-14,2024-07-29,,,,35193.4,CAD,Pending,Net 45,0
INV-01822,PO-83646,TX-01822,CA01,2024,RE,100004,S004,2024-04-03,2024-04-05,2024-05-03,2024-05-01,2024-05-01,PAY6656912,19624.48,CAD,Paid,Net 30,0
INV-00305,PO-93948,TX-00305,CA01,2024,RE,100006,S006,2024-04-26,2024-04-28,2024-06-10,,,,153850.47,CAD,Overdue,Net 45,0
INV-01705,PO-96925,TX-01705,CA01,2023,RE,100036,S036,2023-06-09,2023-06-11,2023-07-09,2023-07-08,2023-07-08,PAY6132552,5624.16,CAD,Paid,Net 30,0
INV-01151,PO-80645,TX-01151,CA01,2025,RE,100038,S038,2025-12-27,2025-12-28,2026-01-26,2026-01-26,2026-01-26,PAY6137654,26799.62,CAD,Paid,Net 30,0
INV-01338,PO-56455,TX-01338,CA01,2025,RE,100031,S031,2025-12-25,2025-12-26,2026-02-08,,,,85081.63,CAD,Overdue,Net 45,0
INV-01639,PO-35020,TX-01639,CA01,2023,RE,100037,S037,2023-07-05,2023-07-07,2023-08-04,2023-08-04,2023-08-04,PAY6552329,47758.86,CAD,Paid,Net 30,0
INV-00625,PO-22499,TX-00625,CA01,2025,RE,100006,S006,2025-10-02,2025-10-04,2025-11-16,2025-11-14,2025-11-14,PAY6879249,173676.31,CAD,Paid,Net 45,0
INV-01145,PO-42112,TX-01145,CA01,2024,RE,100001,S001,2024-12-01,2024-12-02,2024-12-31,2024-12-29,2024-12-29,PAY6178895,53562.11,CAD,Paid,Net 30,0
INV-02223,PO-85966,TX-02223,CA01,2023,RE,100040,S040,2023-08-20,2023-08-21,2023-10-19,2023-10-16,2023-10-16,PAY6029959,33326.99,CAD,Paid,Net 60,0
INV-00646,PO-91988,TX-00646,CA01,2023,RE,100018,S018,2023-10-13,2023-10-13,2023-11-12,2023-11-07,2023-11-07,PAY6036862,10312.21,CAD,Paid,Net 30,0
INV-02394,PO-67389,TX-02394,CA01,2024,RE,100016,S016,2024-09-05,2024-09-05,2024-09-20,2024-09-16,2024-09-16,PAY6695781,40778.7,CAD,Paid,Net 15,0
INV-00995,PO-82938,TX-00995,CA01,2025,RE,100009,S009,2025-03-24,2025-03-25,2025-04-23,,,,144149.55,CAD,Overdue,Net 30,0
INV-02377,PO-76295,TX-02377,CA01,2025,RE,100035,S035,2025-09-25,2025-09-27,2025-11-09,2025-11-05,2025-11-05,PAY6374175,14676.06,CAD,Paid,Net 45,0
INV-01933,PO-18752,TX-01933,CA01,2024,RE,100039,S039,2024-01-20,2024-01-22,2024-03-05,2024-03-01,2024-03-01,PAY6902162,8274.89,CAD,Paid,Net 45,0
INV-00215,PO-59832,TX-00215,CA01,2025,RE,100029,S029,2025-09-15,2025-09-17,2025-10-15,,,,2434.88,CAD,Pending,Net 30,0
INV-00565,PO-44452,TX-00565,CA01,2023,RE,100025,S025,2023-07-28,2023-07-30,2023-08-27,,,,4692.96,CAD,Overdue,Net 30,0
INV-01008,PO-52336,TX-01008,CA01,2025,RE,100034,S034,2025-05-26,2025-05-26,2025-07-10,2025-07-08,2025-07-08,PAY6959732,311868.32,CAD,Paid,Net 45,0
INV-01401,PO-24532,TX-01401,CA01,2025,RE,100029,S029,2025-10-28,2025-10-29,2025-11-27,2025-11-24,2025-11-24,PAY6340998,4157.97,CAD,Paid,Net 30,0
INV-00813,PO-55209,TX-00813,CA01,2025,RE,100006,S006,2025-06-01,2025-06-03,2025-07-16,2025-07-11,2025-07-11,PAY6906222,45857.56,CAD,Paid,Net 45,0
INV-00557,PO-19965,TX-00557,CA01,2024,RE,100040,S040,2024-06-29,2024-06-29,2024-08-28,2024-08-27,2024-08-27,PAY6499284,2990.87,CAD,Paid,Net 60,0
INV-00114,PO-84000,TX-00114,CA01,2023,RE,100028,S028,2023-02-15,2023-02-17,2023-04-01,2023-03-30,2023-03-30,PAY6489887,10215.62,CAD,Paid,Net 45,0
INV-01934,PO-33061,TX-01934,CA01,2023,RE,100024,S024,2023-04-19,2023-04-20,2023-05-19,2023-05-16,2023-05-16,PAY6913203,9241.58,CAD,Paid,Net 30,0
INV-00235,PO-44282,TX-00235,CA01,2024,RE,100025,S025,2024-07-01,2024-07-01,2024-07-31,2024-07-29,2024-07-29,PAY6566843,7266.62,CAD,Paid,Net 30,0
INV-01327,PO-19835,TX-01327,CA01,2023,RE,100040,S040,2023-04-24,2023-04-25,2023-06-23,2023-06-22,2023-06-22,PAY6980269,22853.75,CAD,Paid,Net 60,0
INV-02347,PO-88492,TX-02347,CA01,2025,RE,100039,S039,2025-12-19,2025-12-20,2026-02-02,,,,9893.38,CAD,Pending,Net 45,0
INV-00502,PO-94072,TX-00502,CA01,2023,RE,100039,S039,2023-02-07,2023-02-07,2023-03-24,2023-03-23,2023-03-23,PAY6285647,6173.72,CAD,Paid,Net 45,0
INV-00981,PO-46039,TX-00981,CA01,2023,RE,100025,S025,2023-02-12,2023-02-12,2023-03-14,2023-03-11,2023-03-11,PAY6575191,2832.73,CAD,Paid,Net 30,0
INV-02199,PO-27187,TX-02199,CA01,2024,RE,100018,S018,2024-04-20,2024-04-20,2024-05-20,2024-05-20,2024-05-20,PAY6466453,93371.17,CAD,Paid,Net 30,0
INV-02102,PO-42032,TX-02102,CA01,2023,RE,100038,S038,2023-09-22,2023-09-22,2023-10-22,2023-10-21,2023-10-21,PAY6141678,45604.86,CAD,Paid,Net 30,0
INV-00497,PO-77357,TX-00497,CA01,2023,RE,100006,S006,2023-04-01,2023-04-01,2023-05-16,2023-05-15,2023-05-15,PAY6994559,65256.57,CAD,Paid,Net 45,0
INV-00798,PO-48209,TX-00798,CA01,2023,RE,100003,S003,2023-10-03,2023-10-03,2023-10-18,2023-10-13,2023-10-13,PAY6731510,19195.8,CAD,Paid,Net 15,0
INV-01571,PO-87059,TX-01571,CA01,2024,RE,100024,S024,2024-08-14,2024-08-14,2024-09-13,,,,9231.52,CAD,Pending,Net 30,0
INV-02046,PO-83719,TX-02046,CA01,2024,RE,100035,S035,2024-05-11,2024-05-13,2024-06-25,,,,83384.77,CAD,Overdue,Net 45,0
INV-00762,PO-98918,TX-00762,CA01,2024,RE,100026,S026,2024-03-28,2024-03-29,2024-04-27,2024-04-26,2024-04-26,PAY6565484,6753.08,CAD,Paid,Net 30,0
INV-00433,PO-53426,TX-00433,CA01,2023,RE,100018,S018,2023-07-06,2023-07-06,2023-08-05,2023-08-04,2023-08-04,PAY6185636,12954.11,CAD,Paid,Net 30,0
INV-00692,PO-34931,TX-00692,CA01,2023,RE,100026,S026,2023-02-22,2023-02-24,2023-03-24,,,,176936.39,CAD,Pending,Net 30,0
INV-01973,PO-86397,TX-01973,CA01,2023,RE,100033,S033,2023-12-10,2023-12-12,2024-01-09,2024-01-04,2024-01-04,PAY6619531,91346.36,CAD,Paid,Net 30,0
INV-01541,PO-96954,TX-01541,CA01,2025,RE,100018,S018,2025-12-13,2025-12-15,2026-01-12,2026-01-12,2026-01-12,PAY6626612,42103.93,CAD,Paid,Net 30,0
INV-00773,PO-33053,TX-00773,CA01,2025,RE,100033,S033,2025-07-23,2025-07-24,2025-08-22,2025-08-18,2025-08-18,PAY6478720,34397.64,CAD,Paid,Net 30,0
INV-01936,PO-26270,TX-01936,CA01,2023,RE,100007,S007,2023-08-03,2023-08-03,2023-09-02,,,,58480.09,CAD,Overdue,Net 30,0
INV-00830,PO-78566,TX-00830,CA01,2025,RE,100035,S035,2025-01-13,2025-01-15,2025-02-27,2025-02-23,2025-02-23,PAY6661701,24536.08,CAD,Paid,Net 45,0
INV-00725,PO-99662,TX-00725,CA01,2025,RE,100040,S040,2025-12-09,2025-12-10,2026-02-07,,,,21374.15,CAD,Overdue,Net 60,0
INV-00366,PO-30658,TX-00366,CA01,2024,RE,100034,S034,2024-09-25,2024-09-26,2024-11-09,,,,125604.05,CAD,Pending,Net 45,0
INV-00378,PO-17679,TX-00378,CA01,2024,RE,100032,S032,2024-10-20,2024-10-21,2024-12-19,2024-12-18,2024-12-18,PAY6785290,27029.58,CAD,Paid,Net 60,0
INV-01620,PO-30263,TX-01620,CA01,2024,RE,100006,S006,2024-09-09,2024-09-11,2024-10-24,2024-10-24,2024-10-24,PAY6666738,61675.4,CAD,Paid,Net 45,0
INV-01404,PO-88400,TX-01404,CA01,2023,RE,100026,S026,2023-03-16,2023-03-16,2023-04-15,,,,7099.15,CAD,Overdue,Net 30,0
INV-02196,PO-65307,TX-02196,CA01,2024,RE,100035,S035,2024-07-27,2024-07-29,2024-09-10,2024-09-08,2024-09-08,PAY6919909,58991.83,CAD,Paid,Net 45,0
INV-01814,PO-79420,TX-01814,CA01,2024,RE,100018,S018,2024-09-29,2024-10-01,2024-10-29,2024-10-24,2024-10-24,PAY6591380,56652.26,CAD,Paid,Net 30,0
INV-01508,PO-21971,TX-01508,CA01,2023,RE,100034,S034,2023-12-14,2023-12-14,2024-01-28,2024-01-23,2024-01-23,PAY6456106,7295.43,CAD,Paid,Net 45,0
INV-01160,PO-19248,TX-01160,CA01,2025,RE,100026,S026,2025-05-24,2025-05-24,2025-06-23,2025-06-23,2025-06-23,PAY6548887,28075.94,CAD,Paid,Net 30,0
INV-01373,PO-53425,TX-01373,CA01,2023,RE,100009,S009,2023-07-25,2023-07-25,2023-08-24,2023-08-21,2023-08-21,PAY6670864,118549.96,CAD,Paid,Net 30,0
INV-01543,PO-49489,TX-01543,CA01,2023,RE,100038,S038,2023-01-08,2023-01-09,2023-02-07,,,,15477.17,CAD,Pending,Net 30,0
INV-01635,PO-28385,TX-01635,CA01,2024,RE,100034,S034,2024-06-17,2024-06-17,2024-08-01,,,,65901.54,CAD,Pending,Net 45,0
INV-01719,PO-19307,TX-01719,CA01,2023,RE,100033,S033,2023-04-23,2023-04-25,2023-05-23,2023-05-18,2023-05-18,PAY6670593,79966.87,CAD,Paid,Net 30,0
INV-00520,PO-33480,TX-00520,CA01,2023,RE,100029,S029,2023-12-12,2023-12-12,2024-01-11,,,,2794.25,CAD,Pending,Net 30,0
INV-00599,PO-97385,TX-00599,CA01,2024,RE,100009,S009,2024-09-07,2024-09-09,2024-10-07,2024-10-05,2024-10-05,PAY6559713,51338.25,CAD,Paid,Net 30,0
INV-01245,PO-75967,TX-01245,CA01,2023,RE,100003,S003,2023-11-18,2023-11-19,2023-12-03,2023-11-29,2023-11-29,PAY6324703,6225.09,CAD,Paid,Net 15,0
INV-00218,PO-51124,TX-00218,CA01,2024,RE,100037,S037,2024-10-28,2024-10-30,2024-11-27,,,,81592.09,CAD,Overdue,Net 30,0
INV-01300,PO-23555,TX-01300,CA01,2023,RE,100031,S031,2023-06-20,2023-06-22,2023-08-04,2023-07-31,2023-07-31,PAY6953075,342751.02,CAD,Paid,Net 45,0
INV-02238,PO-59844,TX-02238,CA01,2024,RE,100029,S029,2024-03-21,2024-03-21,2024-04-20,2024-04-20,2024-04-20,PAY6364032,664.5,CAD,Paid,Net 30,0
INV-01042,PO-21109,TX-01042,CA01,2023,RE,100039,S039,2023-11-19,2023-11-19,2024-01-03,2023-12-30,2023-12-30,PAY6505048,37359.97,CAD,Paid,Net 45,0
INV-01892,PO-37991,TX-01892,CA01,2023,RE,100003,S003,2023-10-13,2023-10-15,2023-10-28,2023-10-28,2023-10-28,PAY6565883,8019.93,CAD,Paid,Net 15,0
INV-00331,PO-22475,TX-00331,CA01,2024,RE,100016,S016,2024-09-24,2024-09-24,2024-10-09,,,,101201.91,CAD,Pending,Net 15,0
INV-01762,PO-74298,TX-01762,CA01,2025,RE,100039,S039,2025-03-09,2025-03-10,2025-04-23,2025-04-18,2025-04-18,PAY6238161,34874.67,CAD,Paid,Net 45,0
INV-01688,PO-73871,TX-01688,CA01,2024,RE,100004,S004,2024-06-10,2024-06-11,2024-07-10,2024-07-10,2024-07-10,PAY6843797,6675.77,CAD,Paid,Net 30,0
INV-01415,PO-55434,TX-01415,CA01,2024,RE,100029,S029,2024-10-18,2024-10-18,2024-11-17,,,,7438.11,CAD,Overdue,Net 30,0
INV-02006,PO-23575,TX-02006,CA01,2024,RE,100025,S025,2024-12-27,2024-12-28,2025-01-26,2025-01-21,2025-01-21,PAY6093904,977.45,CAD,Paid,Net 30,0
INV-00430,PO-54979,TX-00430,CA01,2023,RE,100039,S039,2023-03-21,2023-03-21,2023-05-05,,,,58901.93,CAD,Pending,Net 45,0
INV-00298,PO-23886,TX-00298,CA01,2025,RE,100005,S005,2025-03-31,2025-04-02,2025-04-30,2025-04-30,2025-04-30,PAY6463324,29551.07,CAD,Paid,Net 30,0
INV-00269,PO-79391,TX-00269,CA01,2023,RE,100030,S030,2023-01-21,2023-01-23,2023-02-20,2023-02-20,2023-02-20,PAY6322823,39175.75,CAD,Paid,Net 30,0
INV-02129,PO-28672,TX-02129,CA01,2023,RE,100003,S003,2023-01-13,2023-01-14,2023-01-28,2023-01-23,2023-01-23,PAY6383551,78013.72,CAD,Paid,Net 15,0
INV-01600,PO-86445,TX-01600,CA01,2025,RE,100037,S037,2025-03-01,2025-03-01,2025-03-31,2025-03-31,2025-03-31,PAY6432227,13013.31,CAD,Paid,Net 30,0
INV-02076,PO-88539,TX-02076,CA01,2023,RE,100006,S006,2023-03-26,2023-03-26,2023-05-10,,,,75716.69,CAD,Pending,Net 45,0
INV-00411,PO-73646,TX-00411,CA01,2024,RE,100009,S009,2024-12-11,2024-12-12,2025-01-10,,,,66447.27,CAD,Pending,Net 30,0
INV-00980,PO-84743,TX-00980,CA01,2023,RE,100028,S028,2023-06-26,2023-06-28,2023-08-10,2023-08-07,2023-08-07,PAY6272427,40355.46,CAD,Paid,Net 45,0
INV-00825,PO-81265,TX-00825,CA01,2024,RE,100027,S027,2024-01-18,2024-01-19,2024-02-17,2024-02-14,2024-02-14,PAY6163281,116570.35,CAD,Paid,Net 30,0
INV-02396,PO-42947,TX-02396,CA01,2025,RE,100038,S038,2025-06-02,2025-06-04,2025-07-02,2025-06-29,2025-06-29,PAY6318319,27697.78,CAD,Paid,Net 30,0
INV-01772,PO-32589,TX-01772,CA01,2023,RE,100038,S038,2023-02-21,2023-02-21,2023-03-23,2023-03-23,2023-03-23,PAY6011068,28737.1,CAD,Paid,Net 30,0
INV-00537,PO-59969,TX-00537,CA01,2023,RE,100039,S039,2023-04-05,2023-04-07,2023-05-20,,,,31806.72,CAD,Pending,Net 45,0
INV-02234,PO-63754,TX-02234,CA01,2023,RE,100040,S040,2023-11-13,2023-11-14,2024-01-12,2024-01-08,2024-01-08,PAY6000096,2739.26,CAD,Paid,Net 60,0
INV-00891,PO-27499,TX-00891,CA01,2025,RE,100037,S037,2025-04-25,2025-04-25,2025-05-25,2025-05-23,2025-05-23,PAY6548736,46501.57,CAD,Paid,Net 30,0
INV-01291,PO-14282,TX-01291,CA01,2025,RE,100033,S033,2025-05-03,2025-05-04,2025-06-02,2025-05-30,2025-05-30,PAY6854987,22032.28,CAD,Paid,Net 30,0
INV-01365,PO-85781,TX-01365,CA01,2024,RE,100009,S009,2024-10-03,2024-10-04,2024-11-02,2024-10-28,2024-10-28,PAY6795128,24372.09,CAD,Paid,Net 30,0
INV-01978,PO-50543,TX-01978,CA01,2024,RE,100028,S028,2024-09-20,2024-09-22,2024-11-04,,,,42018.89,CAD,Overdue,Net 45,0
INV-00184,PO-42717,TX-00184,CA01,2025,RE,100027,S027,2025-12-24,2025-12-25,2026-01-23,2026-01-22,2026-01-22,PAY6889136,34439.33,CAD,Paid,Net 30,0
INV-01921,PO-68213,TX-01921,CA01,2024,RE,100039,S039,2024-04-24,2024-04-26,2024-06-08,,,,1400.84,CAD,Pending,Net 45,0
INV-00375,PO-64949,TX-00375,CA01,2025,RE,100030,S030,2025-09-10,2025-09-10,2025-10-10,,,,5456.81,CAD,Pending,Net 30,0
INV-01295,PO-76093,TX-01295,CA01,2023,RE,100039,S039,2023-11-27,2023-11-29,2024-01-11,2024-01-10,2024-01-10,PAY6142921,6074.66,CAD,Paid,Net 45,0
INV-01148,PO-39482,TX-01148,CA01,2023,RE,100028,S028,2023-09-09,2023-09-09,2023-10-24,2023-10-19,2023-10-19,PAY6360589,4808.75,CAD,Paid,Net 45,0
INV-01389,PO-97197,TX-01389,CA01,2023,RE,100038,S038,2023-03-04,2023-03-06,2023-04-03,2023-03-29,2023-03-29,PAY6300692,16465.97,CAD,Paid,Net 30,0
INV-01144,PO-33544,TX-01144,CA01,2023,RE,100036,S036,2023-12-13,2023-12-14,2024-01-12,2024-01-07,2024-01-07,PAY6491989,22686.49,CAD,Paid,Net 30,0
INV-01714,PO-67392,TX-01714,CA01,2024,RE,100034,S034,2024-07-09,2024-07-11,2024-08-23,2024-08-23,2024-08-23,PAY6561091,11759.7,CAD,Paid,Net 45,0
INV-01134,PO-51409,TX-01134,CA01,2024,RE,100037,S037,2024-04-06,2024-04-08,2024-05-06,2024-05-04,2024-05-04,PAY6008721,1723.8,CAD,Paid,Net 30,0
INV-01797,PO-74920,TX-01797,CA01,2025,RE,100039,S039,2025-12-25,2025-12-25,2026-02-08,,,,17156.88,CAD,Overdue,Net 45,0
INV-01584,PO-89915,TX-01584,CA01,2024,RE,100039,S039,2024-01-29,2024-01-30,2024-03-14,,,,40837.33,CAD,Pending,Net 45,0
INV-00205,PO-98148,TX-00205,CA01,2024,RE,100033,S033,2024-08-03,2024-08-05,2024-09-02,2024-08-30,2024-08-30,PAY6721179,137889.65,CAD,Paid,Net 30,0
INV-00812,PO-97394,TX-00812,CA01,2024,RE,100038,S038,2024-10-17,2024-10-18,2024-11-16,,,,32503.01,CAD,Pending,Net 30,0
INV-00320,PO-46842,TX-00320,CA01,2024,RE,100017,S017,2024-03-04,2024-03-06,2024-04-03,2024-03-29,2024-03-29,PAY6966879,77841.63,CAD,Paid,Net 30,0
INV-00256,PO-17552,TX-00256,CA01,2024,RE,100027,S027,2024-04-07,2024-04-09,2024-05-07,2024-05-07,2024-05-07,PAY6515827,38767.56,CAD,Paid,Net 30,0
INV-01007,PO-90538,TX-01007,CA01,2023,RE,100032,S032,2023-02-18,2023-02-19,2023-04-19,,,,353035.62,CAD,Overdue,Net 60,0
INV-00029,PO-98184,TX-00029,CA01,2024,RE,100009,S009,2024-11-23,2024-11-25,2024-12-23,2024-12-18,2024-12-18,PAY6992956,31750.85,CAD,Paid,Net 30,0
INV-02393,PO-39069,TX-02393,CA01,2023,RE,100003,S003,2023-04-09,2023-04-10,2023-04-24,2023-04-20,2023-04-20,PAY6792170,13709.57,CAD,Paid,Net 15,0
INV-00080,PO-73532,TX-00080,CA01,2024,RE,100026,S026,2024-07-05,2024-07-07,2024-08-04,,,,85231.55,CAD,Pending,Net 30,0
INV-01831,PO-27284,TX-01831,CA01,2024,RE,100040,S040,2024-11-01,2024-11-01,2024-12-31,2024-12-29,2024-12-29,PAY6500241,34613.97,CAD,Paid,Net 60,0
INV-02399,PO-62044,TX-02399,CA01,2025,RE,100004,S004,2025-07-11,2025-07-12,2025-08-10,,,,20682.51,CAD,Pending,Net 30,0
INV-00325,PO-22208,TX-00325,CA01,2025,RE,100033,S033,2025-09-27,2025-09-29,2025-10-27,2025-10-23,2025-10-23,PAY6314164,11249.63,CAD,Paid,Net 30,0
INV-01986,PO-33660,TX-01986,CA01,2024,RE,100016,S016,2024-05-12,2024-05-14,2024-05-27,,,,49773.24,CAD,Pending,Net 15,0
INV-02051,PO-41615,TX-02051,CA01,2024,RE,100007,S007,2024-05-29,2024-05-29,2024-06-28,,,,109215.28,CAD,Pending,Net 30,0
INV-01020,PO-88010,TX-01020,CA01,2024,RE,100004,S004,2024-11-07,2024-11-08,2024-12-07,2024-12-03,2024-12-03,PAY6009576,6457.77,CAD,Paid,Net 30,0
INV-01244,PO-94521,TX-01244,CA01,2024,RE,100037,S037,2024-09-08,2024-09-10,2024-10-08,2024-10-03,2024-10-03,PAY6803072,58777.46,CAD,Paid,Net 30,0
INV-00797,PO-36772,TX-00797,CA01,2024,RE,100007,S007,2024-07-24,2024-07-24,2024-08-23,2024-08-22,2024-08-22,PAY6451344,7690.69,CAD,Paid,Net 30,0
INV-02116,PO-25181,TX-02116,CA01,2025,RE,100037,S037,2025-12-11,2025-12-13,2026-01-10,2026-01-07,2026-01-07,PAY6836726,44990.57,CAD,Paid,Net 30,0
INV-02230,PO-86923,TX-02230,CA01,2023,RE,100007,S007,2023-11-09,2023-11-10,2023-12-09,2023-12-09,2023-12-09,PAY6307151,35373.81,CAD,Paid,Net 30,0
INV-01677,PO-88765,TX-01677,CA01,2023,RE,100017,S017,2023-02-06,2023-02-08,2023-03-08,2023-03-04,2023-03-04,PAY6626003,29022.92,CAD,Paid,Net 30,0
INV-00941,PO-88918,TX-00941,CA01,2025,RE,100006,S006,2025-11-06,2025-11-08,2025-12-21,2025-12-16,2025-12-16,PAY6242446,70592.42,CAD,Paid,Net 45,0
INV-01129,PO-21854,TX-01129,CA01,2023,RE,100026,S026,2023-10-10,2023-10-12,2023-11-09,2023-11-05,2023-11-05,PAY6835471,96633.39,CAD,Paid,Net 30,0
INV-00101,PO-42850,TX-00101,CA01,2024,RE,100028,S028,2024-04-20,2024-04-22,2024-06-04,,,,43366.33,CAD,Pending,Net 45,0
INV-02351,PO-23527,TX-02351,CA01,2023,RE,100029,S029,2023-12-06,2023-12-06,2024-01-05,,,,2940.36,CAD,Overdue,Net 30,0
INV-01830,PO-90357,TX-01830,CA01,2025,RE,100038,S038,2025-06-10,2025-06-10,2025-07-10,2025-07-10,2025-07-10,PAY6007568,27449.36,CAD,Paid,Net 30,0
INV-00962,PO-41632,TX-00962,CA01,2023,RE,100034,S034,2023-03-01,2023-03-02,2023-04-15,2023-04-13,2023-04-13,PAY6574842,146782.72,CAD,Paid,Net 45,0
INV-01641,PO-66675,TX-01641,CA01,2024,RE,100033,S033,2024-11-30,2024-11-30,2024-12-30,2024-12-30,2024-12-30,PAY6391794,113253.33,CAD,Paid,Net 30,0
INV-00717,PO-81449,TX-00717,CA01,2024,RE,100039,S039,2024-10-17,2024-10-17,2024-12-01,2024-12-01,2024-12-01,PAY6197731,30858.92,CAD,Paid,Net 45,0
INV-02111,PO-35288,TX-02111,CA01,2023,RE,100007,S007,2023-09-24,2023-09-25,2023-10-24,2023-10-21,2023-10-21,PAY6431736,93559.01,CAD,Paid,Net 30,0
INV-00179,PO-52981,TX-00179,CA01,2024,RE,100038,S038,2024-01-08,2024-01-08,2024-02-07,2024-02-06,2024-02-06,PAY6925013,19299.42,CAD,Paid,Net 30,0
INV-00875,PO-18333,TX-00875,CA01,2023,RE,100040,S040,2023-02-16,2023-02-16,2023-04-17,2023-04-13,2023-04-13,PAY6587783,9125.31,CAD,Paid,Net 60,0
INV-02197,PO-25552,TX-02197,CA01,2024,RE,100035,S035,2024-08-19,2024-08-20,2024-10-03,2024-10-02,2024-10-02,PAY6458339,9231.59,CAD,Paid,Net 45,0
INV-01599,PO-26849,TX-01599,CA01,2025,RE,100034,S034,2025-06-24,2025-06-25,2025-08-08,2025-08-06,2025-08-06,PAY6413927,70734.01,CAD,Paid,Net 45,0
INV-00265,PO-70401,TX-00265,CA01,2024,RE,100040,S040,2024-11-28,2024-11-29,2025-01-27,,,,44912.07,CAD,Pending,Net 60,0
